-0.033944327	-0.022797907	0.0033187144	-0.059347853	-0.04831361	-0.019563962	0.056873616	-0.05852344	-0.16705838	-0.004559189	-0.089377806	-0.11353029	0.03315285	-0.11559862	-0.016121704	-0.0036931827
-0.06507365	-0.08998945	-0.017356772	-0.0429679	-0.027364304	-0.015028582	0.04192947	-0.082353935	-0.12538259	0.038845614	-0.095641546	-0.12718558	0.045823295	-0.059655663	-0.0484231	0.005753974
-0.004227057	-0.0677275	-0.048086178	-0.023560371	0.026658285	0.009390233	0.0970847	-0.08616613	-0.039451614	0.01565953	0.0014399264	-0.15315825	0.05002212	-0.065791726	-0.04139581	0.032364525
-0.05073669	-0.09133566	0.013616823	-0.0064181094	0.009445971	-0.020350669	0.008653047	-0.041389953	-0.09213362	0.096039034	-0.054603282	-0.092706956	-0.02829359	-0.09043561	0.026470046	-0.008654668
-0.018004203	-0.085411794	-0.014996704	-0.07014195	-0.007997011	0.027710522	0.06929256	-0.06496679	-0.060529746	0.034969386	-0.07047366	-0.1361694	0.009273792	-0.117283426	-0.05821669	0.0061035007
-0.047696147	-0.09752322	0.047309376	-0.0079066185	0.007582043	0.050097484	0.0176291	-0.049569987	-0.0754403	-0.04704462	-0.061466906	-0.019802267	0.048177093	-0.07669109	0.016464418	-0.011861149
-0.10546789	-0.11863104	-0.008700166	-0.035824634	-0.027439352	0.024622113	0.07729375	-0.09454427	-0.17332527	0.07193008	-0.028663486	-0.105567105	-0.029285276	-0.08048749	-0.039259788	0.013086623
-0.018017901	-0.052716333	0.043203373	-0.024860952	0.016151527	0.011328667	0.06453127	0.0072713494	-0.11638647	0.01307105	-0.015824974	-0.14020966	-0.02775143	-0.057866078	-0.013527377	0.007482981
0.00041047746	-0.00012879625	-0.06916078	-0.008309561	-0.0061420756	-0.019617166	0.018639706	-0.07530901	-0.0782585	-0.0142407175	-0.06798133	-0.09272353	0.018477494	-0.1282645	-0.064388454	0.031178867
-0.023453271	-0.06502769	0.016135605	0.028119735	-0.01867546	0.05736933	0.032730475	-0.08936691	-0.14794911	0.08488758	0.035070535	-0.16847312	-0.020787416	-0.04293824	-0.06822197	-0.0028150002
-0.053254064	-0.05365186	-0.021368427	-0.06123973	0.03228506	-0.014524555	0.049633507	-0.032948114	-0.10816564	0.070580065	0.016981645	-0.05095774	0.03149758	-0.07955122	-0.010533806	-0.024727125
-0.07614384	-0.14804557	0.07470354	-0.089717865	0.0307555	-0.009182798	0.060459908	-0.00792503	-0.15651897	0.04234849	-0.093721755	-0.17562038	0.03837193	-0.1185347	0.025762059	-0.10815321
0.016960757	-0.018030282	0.04947699	-0.051935766	-0.008693251	-0.026825277	0.03104525	-0.031705596	0.011774739	0.05766474	-0.0132409	-0.12902728	0.043391176	-0.08050639	0.053471543	0.04011225
-0.040984057	-0.14420016	-0.0022150949	0.003041447	-0.07858935	-0.037500713	0.09084237	0.036605358	-0.08404627	0.031877056	-0.16352631	-0.06404691	-0.05596637	0.00047241087	-0.11283501	-0.017801713
0.012234932	-0.016598191	-0.00073318783	0.005749965	0.036261808	-0.09009464	0.030536246	-0.037746955	-0.0822521	0.008984681	-0.073675044	-0.1552683	0.08441166	-0.0660589	0.046402495	-0.036070548
-0.07096564	-0.08142092	-0.0012347898	-0.075729065	0.054640383	-0.05069789	0.04635801	-0.089807466	-0.1227106	0.031574853	-0.049752906	-0.08551355	0.015582033	-0.06829513	-0.0371338	0.028927252
-0.03749442	0.022710003	0.1088154	0.010922275	-0.0057598157	-0.0014849325	0.078972585	-0.06805169	-0.05593352	0.05661356	-0.012355705	-0.010585943	0.057450917	-0.10391525	-0.05161994	0.03441678
-0.09980704	-0.08242682	-0.04858831	-0.01931276	0.020594623	0.0053947265	0.114403926	-0.013084711	-0.09732428	0.036262214	-0.04506672	-0.06948623	-0.02626779	-0.11928336	-0.045206692	-0.023694022
-0.04080237	-0.2162578	-0.009919911	-0.08825063	-0.07710674	0.021827158	-0.036875986	-0.052047253	-0.1025758	0.029078754	-0.063532546	-0.15832594	0.011314166	-0.031749185	0.021485584	0.018457793
0.02933806	-0.11015941	-0.014246414	-0.016695857	-0.008362751	0.05318581	0.105567396	-0.011274091	-0.08168664	0.007905827	-0.14421533	0.030986276	0.026212081	-0.0060003004	0.024069503	-0.090920374
-0.04374103	0.012177208	0.04798471	-0.02266314	-0.07573722	-0.08578804	0.042175844	-0.036920466	-0.07651956	-0.018865036	-0.10022206	-0.01825303	0.04893214	-0.030048823	-0.0700892	-0.08753916
0.022783611	-0.16546223	-0.045199834	-0.07123946	-0.008852065	0.02570622	-0.01693769	-0.057347197	-0.02585839	-0.018297493	-0.0630688	-0.06605678	0.013537237	-0.08916042	-0.019045344	-0.022844488
-0.00980532	-0.12339858	-0.075866625	-0.013534101	0.09306816	0.09993256	-0.071955904	-0.05716832	-0.16100988	0.023764659	0.03725254	-0.11846331	0.113247156	0.002841755	0.010087627	-0.023136307
-0.12726401	-0.13880342	0.012480485	-0.06019168	-0.0972745	-0.06420842	-0.04312006	0.011018897	-0.10101987	-0.021955663	-0.10947442	-0.07398816	-0.05358297	0.009212573	-0.020147193	-0.015144997
-0.03148335	-0.08951844	-0.030992597	-0.08217372	0.021739734	0.014908244	-0.04671448	0.018494317	-0.07946866	0.04371434	0.036881577	0.015711838	-0.0069242376	-0.044329904	-0.040193476	-0.015171268
0.04619598	-0.05330313	-0.0053511807	-0.0040576034	-0.07520312	0.023932343	0.08659218	-0.040356386	0.013520831	-0.038372092	-0.014595168	-0.02254176	0.025212005	-0.026808029	0.0068677883	-0.03587507
0.068027355	-0.08243157	-0.045913152	0.017934661	0.06881892	0.014956583	0.0063934913	-0.08279417	0.06196093	-0.0056912005	0.043027364	-0.11241718	-0.03803192	-0.12707199	-0.043668658	0.042116627
-0.07917363	-0.040763795	0.057781618	-0.047714423	-0.08305153	-0.032907303	-0.046164338	-0.039787278	-0.0662391	0.0016383242	-0.056049492	-0.040028937	0.0022150679	-0.07497737	-0.050127942	-0.013794253
0.02318882	0.067164004	0.0056526274	-0.09014167	-0.07662479	-0.031797532	0.015349644	0.054454654	0.005839372	-0.026548436	0.060431313	-0.13974084	-0.031001419	-0.08246539	0.009048545	0.059705272
-0.015451215	0.017151665	-0.0031694495	-0.0374873	0.045390423	0.0701546	-0.0026656773	-0.030241441	0.017798793	0.0446262	-0.123562984	-0.07049412	-0.002323591	-0.07498482	-0.010063263	0.07692086
-0.0016539921	-0.0979236	0.01050288	-0.011612484	-0.0030201124	0.020968273	-0.041814893	-0.005115433	-0.093478106	0.045309946	-0.016010568	0.0068687694	0.053915273	-0.06046776	-0.038506016	0.01121389
0.044751137	-0.16747338	0.016782481	-0.08333083	0.0065674777	-0.036637787	0.079615355	0.015279623	-0.058780108	0.024819834	-0.104854584	-0.08680369	-0.059785027	-0.03799908	0.034554195	8.5399544e-05
-0.1133443	-0.02013872	0.023594426	-0.051927704	0.035404973	-0.053319354	0.033582035	0.029563216	-0.05938401	0.00707725	0.07562434	-0.13716076	0.03686103	-0.07557274	0.031586196	0.02280199
0.10439703	0.021668486	-0.033544615	-0.10927799	-0.057075106	0.0124340635	0.072274156	0.024638206	0.103817545	-0.020502808	-0.08329627	-0.11265344	-0.02372879	-0.07118666	0.08342383	0.050801784
0.042604133	-0.07523683	-0.012254015	0.039833646	0.026761921	-0.02095298	-0.02718544	-0.017347865	-0.13296834	-0.08807108	0.04107871	-0.041726995	-0.0941838	-0.033339337	0.08146847	0.010255126
-0.018406015	-0.08262712	-0.007050714	-0.0010084705	0.042253185	0.019389715	0.069922924	-0.103771195	-0.04122311	-0.015850088	-0.15092193	0.001516357	0.08632557	-0.0343731	0.025530998	-0.018923908
0.08050288	-0.013666822	0.035231374	-0.00038520136	-0.06436611	-0.027379442	0.029014312	-0.006468923	-0.045734778	0.038731605	0.004837299	-0.08613008	-0.03421344	0.010304669	0.06852242	-0.03379038
0.015026786	-0.15922016	-0.074060604	-0.05348357	-0.1102542	0.05578613	0.070817284	-0.12659252	-0.0217545	-0.004410144	-0.08244329	-0.16417116	-0.04625116	0.015972096	-0.07561909	-0.030228443
-0.0059994888	-0.05440906	0.096775085	0.0019023508	-0.0875698	-0.048195396	0.057600074	-0.031726915	-0.07007012	0.073246926	-0.086203836	-0.20487368	0.012465495	-0.02351526	-0.037784792	0.007355266
-0.0395337	0.034521747	0.0021452045	0.006445182	0.101934575	-0.06529257	0.042292263	-0.07493342	-0.19659853	-0.08038058	-0.05110539	0.10348161	0.007898908	-0.051046368	0.11716225	-0.06777166
-0.0046346034	0.03354656	0.007116357	-0.1064246	0.08777842	0.030587355	-0.10286455	0.006936797	-0.10654228	0.0742217	-0.015106601	-0.09217479	-0.004798746	-0.070381366	-0.07574274	0.023259772
-0.010489877	-0.08511469	0.040359907	-0.096747585	-0.023412844	0.08316698	0.1549032	0.039226323	-0.027139725	0.029119808	-0.049448065	-0.07415531	-0.031705998	-0.0016145371	-0.0063305534	-0.05798209
-0.016819047	0.00054911635	0.009268521	-0.15617973	-0.06471564	0.018715393	-0.0054156734	0.040171895	0.038271427	0.04160226	-0.028053038	-0.04927431	-0.039227966	-0.1402089	-0.011497954	0.03260326
-0.012118402	-0.09098734	-0.040958278	-0.020598691	0.0146027105	-0.10862026	-0.030326618	-0.006344584	-0.05917145	-0.003927479	-0.10607927	-0.094891205	0.08623179	-0.108647056	-0.0013675563	-0.0058811787
0.08715749	0.06156147	0.11996415	0.01960719	0.02122547	0.039142672	-0.0777814	-0.016638923	0.005564368	0.036888164	-0.14524446	0.06611591	0.030167397	0.031009827	0.0010086835	-0.01879619
-0.056940917	-0.07043967	-0.00396883	-0.00758461	-0.09909202	-0.058016833	0.013202967	0.036369365	-0.019879894	0.0146752745	-0.05654081	-0.10022336	0.023245258	-0.0797688	0.060118046	0.08190522
-0.010793957	-0.024233693	0.08345533	0.017237602	0.080295265	-0.0106602665	-0.011009501	-0.014438226	-0.05518353	0.029365424	0.05713531	0.036519133	0.0160573	0.012639461	0.0008792786	0.020910092
-0.041945677	-0.04595382	0.018364698	0.01864663	0.027502581	-0.053883623	0.0612387	-0.08647664	-0.118495315	-0.039732344	0.08226878	-0.033506047	0.026503792	-0.07211411	-0.027990667	0.007359004
-0.12160028	-0.076803334	-0.021757877	-0.05771202	-0.06980872	0.023742914	-0.040076952	-0.0075663463	-0.071513094	-0.06535413	0.08188112	-0.045574456	-0.055902824	-0.08005624	0.0018802973	0.04570174
-0.07462084	-0.14785986	0.015824087	0.074132316	0.06387125	-0.055564888	0.040024083	0.0047661774	0.08145419	-0.07800124	0.012891069	-0.044004917	0.03404203	-0.10692495	0.088083364	-0.013185537
0.020393325	-0.18766221	-0.009618893	-0.016577266	0.1402781	0.09918771	0.017249517	-0.056599375	-0.010286881	0.0151408035	-0.072922945	-0.05326319	-0.002750695	-0.0058085416	-0.051834103	-0.07077382
0.052305143	-0.05856569	-0.020581178	0.044266555	0.07263682	-0.008839485	0.0327738	-0.077646	-0.12785448	0.028451603	-0.10040369	-0.068268664	0.05314839	0.013675404	0.015064969	-0.057961468
0.097330436	-0.013063939	-0.0034639523	-0.034987293	-0.03302356	-0.009236385	0.09018879	0.006644877	-0.17396697	0.07036876	0.0002261355	0.015940405	-0.026608525	0.051861964	0.026116775	-0.11959352
0.060154825	0.0071902783	0.007357221	0.05211693	0.021952905	0.011001413	0.008727966	-0.16711067	-0.09960673	0.038972873	-0.0893583	-0.06526443	0.039505456	0.04526075	0.098765485	0.0066316663
0.1685418	0.020010099	0.088370405	0.083586425	0.062203635	0.06526394	0.064789966	-0.079809	-0.015798695	-0.050638806	0.013512682	0.025702594	0.049948674	-0.018143702	0.047054544	0.14026348
-0.010390211	-0.07754733	0.056743454	0.010615444	-0.08836145	0.054983772	0.014155685	-0.031668574	-0.0582355	0.0062652277	-0.09582304	-0.12533426	0.051892415	-0.052351594	-0.02165202	-0.10269028
